stock_code,post_id,title,author,date,reads,replies,sector,stock_name,sector_name,title_clean,title_segmented,sentiment,sentiment_score
2555,1766969986,三七主力别撑了，砸到15让我建仓,三妻互愚,09-01 10:02,88,5,AI_Game,三七互娱,AI游戏,三七主力别撑了，砸到15让我建仓,三七 主力 别撑 15 建仓,中性,0.0
2555,1766413004,$三七互娱(SZ002555)$,婷姐kkeee58,08-31 10:42,377,7,AI_Game,三七互娱,AI游戏,$三七互娱(SZ002555)$,三七 互娱 SZ002555,中性,0.0
2555,1767088889,幸亏昨天买了3万股，今天上午冲高时马上兑现。,东方海水,09-01 11:14,84,0,AI_Game,三七互娱,AI游戏,幸亏昨天买了3万股，今天上午冲高时马上兑现。,幸亏 万股 今天上午 冲高时 马上 兑现,正面,1.0
2555,1767070990,麻蛋，冲高主力就开始卖，真恶心，没格局,神秘东方财富之神,09-01 11:00,38,0,AI_Game,三七互娱,AI游戏,麻蛋，冲高主力就开始卖，真恶心，没格局,麻蛋 冲高 主力 开始 恶心 格局,正面,0.3333
2555,1767070815,听得到空头的阵阵哀嚎,股友ZsW1yB,09-01 11:00,44,0,AI_Game,三七互娱,AI游戏,听得到空头的阵阵哀嚎,得到 空头 阵阵 哀嚎,负面,-1.0
2555,1767067946,满仓梭哈,一招鲜有,09-01 10:58,33,0,AI_Game,三七互娱,AI游戏,满仓梭哈,满仓 梭哈,正面,1.0
2555,1767064639,谁买股票是为了回本呀抛压强的应该是我之前的买点19.3附近才对，今天放量但价没跟,抛硬币吧,09-01 10:55,48,0,AI_Game,三七互娱,AI游戏,谁买股票是为了回本呀抛压强的应该是我之前的买点19.3附近才对，今天放量但价没跟,为了 回本 压强 之前 买点 19.3 附近 放量 但价,负面,-1.0
2555,1767056438,今天竟然没跟巨人和华通,深巷里丶,09-01 10:49,39,0,AI_Game,三七互娱,AI游戏,今天竟然没跟巨人和华通,竟然 巨人 华通,中性,0.0
2555,1767041859,真的是太,深谋远虑的渡川4,09-01 10:40,34,0,AI_Game,三七互娱,AI游戏,真的是太,,中性,0.0
2555,1767036375,天天诱多，哪有这么多散户接盘,三妻互愚,09-01 10:37,40,0,AI_Game,三七互娱,AI游戏,天天诱多，哪有这么多散户接盘,天天 诱多 哪有 这么 散户 接盘,中性,0.0
2555,1766984100,如果这个市场让散户套牢的赚钱那是不对的。所以当散户开始唱多时吃套的可能性就很高。,抛硬币吧,09-01 10:09,58,2,AI_Game,三七互娱,AI游戏,如果这个市场让散户套牢的赚钱那是不对的。所以当散户开始唱多时吃套的可能性就很高。,这个 市场 散户 套牢 赚钱 散户 开始 唱多时 可能性,正面,0.3333
2555,1767030456,昨天都卖了，你今天竟然没有下跌,R30,09-01 10:33,37,0,AI_Game,三七互娱,AI游戏,昨天都卖了，你今天竟然没有下跌,竟然 没有 下跌,负面,-1.0
2555,1766545248,伟大的板块呀，又要让我解套了三七互娱苦死我了。,抛硬币吧,08-31 01:20,71,3,AI_Game,三七互娱,AI游戏,伟大的板块呀，又要让我解套了三七互娱苦死我了。,伟大 板块 解套 三七 互娱,中性,0.0
2555,1766992257,三七不要硬顶啊，随板块下跌才对,三妻互愚,09-01 10:13,41,1,AI_Game,三七互娱,AI游戏,三七不要硬顶啊，随板块下跌才对,三七 不要 硬顶 板块 下跌,负面,-1.0
2555,1766940302,20块还是能到的，20块再清仓大甩卖,三妻互愚,09-01 09:50,35,1,AI_Game,三七互娱,AI游戏,20块还是能到的，20块再清仓大甩卖,20 20 清仓 甩卖,负面,-1.0
2555,1766964555,看着你都愁一会就绿了,小青110,09-01 10:00,33,0,AI_Game,三七互娱,AI游戏,看着你都愁一会就绿了,看着 一会,中性,0.0
2555,1766964457,这样都能绿也是没有谁了,灵活就业A,09-01 10:00,36,0,AI_Game,三七互娱,AI游戏,这样都能绿也是没有谁了,这样 没有,中性,0.0
2555,1766962413,板块涨的时候不跟，跌的时候一泻千里，好样的,有耐心的馨清少11,09-01 09:59,33,0,AI_Game,三七互娱,AI游戏,板块涨的时候不跟，跌的时候一泻千里，好样的,板块 一泻千里 好样,负面,-0.3333
2555,1766933337,板块那么火，你在干嘛呢？,柔肠的微茗,09-01 09:48,52,3,AI_Game,三七互娱,AI游戏,板块那么火，你在干嘛呢？,板块 那么 干嘛,中性,0.0
2555,1766943064,明天开始登记，今天最后小阴小阳就差不多了！,NewStart,09-01 09:51,51,1,AI_Game,三七互娱,AI游戏,明天开始登记，今天最后小阴小阳就差不多了！,开始 登记 最后 小阴小阳 差不多,中性,0.0
2555,1766953748,两天涨了2个点不到，就又有散户唱多太坏了，心脏大大的坏。只有我是个好人,抛硬币吧,09-01 09:56,34,0,AI_Game,三七互娱,AI游戏,两天涨了2个点不到，就又有散户唱多太坏了，心脏大大的坏。只有我是个好人,两天 个点 不到 散户 太坏 心脏 大大的 只有 好人,正面,1.0
2555,1766953726,三七的第一款ai游戏什么时候公告？,基民Lptgk9,09-01 09:55,40,0,AI_Game,三七互娱,AI游戏,三七的第一款ai游戏什么时候公告？,三七 第一款 ai 游戏 公告,正面,1.0
2555,1766853038,9.1新开篇,周期猎龙,09-01 08:48,2197,1,AI_Game,三七互娱,AI游戏,9.1新开篇,9.1 开篇,中性,0.0
2555,1766942380,你还真被说中啊,一定会发财的蘑菇,09-01 09:51,36,0,AI_Game,三七互娱,AI游戏,你还真被说中啊,,中性,0.0
2555,1766930635,你这是给游戏板块丢脸啊,梅山古学,09-01 09:47,27,0,AI_Game,三七互娱,AI游戏,你这是给游戏板块丢脸啊,游戏 板块 丢脸,中性,0.0
2555,1766917162,套的就是那些没脑子的人！明显下跌趋势出货走势！被人忽悠买入的被套牢也是正常的！三,三七老登等等呀,09-01 09:42,34,0,AI_Game,三七互娱,AI游戏,套的就是那些没脑子的人！明显下跌趋势出货走势！被人忽悠买入的被套牢也是正常的！三,就是 那些 没脑子 明显 下跌 趋势 出货 走势 忽悠 买入 套牢 正常,负面,-0.75
2555,1766912372,游戏＋短剧,ST重生回A,09-01 09:40,38,0,AI_Game,三七互娱,AI游戏,游戏＋短剧,游戏 短剧,中性,0.0
2555,1766909155,马上巨跌,三七必跌,09-01 09:39,33,0,AI_Game,三七互娱,AI游戏,马上巨跌,马上 巨跌,负面,-1.0
2555,1766899642,逢低点买入，18.6,登高望远的老陆,09-01 09:36,32,0,AI_Game,三七互娱,AI游戏,逢低点买入，18.6,低点 买入 18.6,正面,1.0
2555,1766897592,老是这样我不发帖你不动,抛硬币吧,09-01 09:36,25,0,AI_Game,三七互娱,AI游戏,老是这样我不发帖你不动,老是 这样 发帖 不动,中性,0.0
2555,1766894770,$三七互娱(SZ002555)$,抛硬币吧,09-01 09:35,74,0,AI_Game,三七互娱,AI游戏,$三七互娱(SZ002555)$,三七 互娱 SZ002555,中性,0.0
2555,1766886082,今天股价跌个毛线，10派1元，相当于185元才派1元，股息率才多少，你们自己算，,大a的神奇,09-01 09:32,54,0,AI_Game,三七互娱,AI游戏,今天股价跌个毛线，10派1元，相当于185元才派1元，股息率才多少，你们自己算，,股价 跌个 毛线 10 相当于 185 股息 多少 你们 自己,负面,-1.0
2555,1766873958,今天大概率下跌的一天,肺活量很大,09-01 09:25,30,0,AI_Game,三七互娱,AI游戏,今天大概率下跌的一天,概率 下跌 一天,负面,-1.0
2555,1766775527,8月共215款游戏版号下发，再创新高,DoNews,08-31 07:50,1535,1,AI_Game,三七互娱,AI游戏,8月共215款游戏版号下发，再创新高,215 游戏 版号 下发 再创新高,正面,0.3333
2555,1766780304,8月游戏版号下发：共计215款游戏过审,三七互娱资讯,08-31 08:14,2770,10,AI_Game,三七互娱,AI游戏,8月游戏版号下发：共计215款游戏过审,游戏 版号 下发 共计 215 游戏 过审,负面,-1.0
2555,1766862567,8月215款游戏版号获批年内累计发放1362个版号！国家新闻出版署发布2026年,冯国磊V,09-01 09:17,2035,0,AI_Game,三七互娱,AI游戏,8月215款游戏版号获批年内累计发放1362个版号！国家新闻出版署发布2026年,215 游戏 版号 获批 年内 累计 发放 1362 个版 国家 新闻出版署 发布 2026,中性,0.0
2555,1766719855,我去，镇邪人和生存33天，感觉年底三七会暴涨。这两个人游戏我都玩了。感觉下半年单,熬鹰陪你熬到底,08-31 04:12,176,2,AI_Game,三七互娱,AI游戏,我去，镇邪人和生存33天，感觉年底三七会暴涨。这两个人游戏我都玩了。感觉下半年单,镇邪 生存 33 年底 三七 暴涨 两个 游戏 下半年,正面,0.3333
2555,1766855858,国家新闻出版署发布2026年8月份国产网络游戏审批信息，共215款游戏获得版号，,冬天的一片雪花,09-01 09:00,2033,0,AI_Game,三七互娱,AI游戏,国家新闻出版署发布2026年8月份国产网络游戏审批信息，共215款游戏获得版号，,国家 新闻出版署 发布 2026 月份 国产 网络游戏 审批 信息 215 游戏 获得 版号,中性,0.0
2555,1766855658,三七互娱：融资净偿还939.04万元，融资余额17.09亿元,三七互娱资讯,09-01 08:59,72,0,AI_Game,三七互娱,AI游戏,三七互娱：融资净偿还939.04万元，融资余额17.09亿元,三七 互娱 融资 偿还 939.04 万元 融资 余额 17.09 亿元,中性,0.0
2555,1766824873,AI应用将成为下半年主线。AI正在重构游戏行业生产效率，三七互娱是A股AI游戏落,威猛的小老虎X,09-01 12:45,319,1,AI_Game,三七互娱,AI游戏,AI应用将成为下半年主线。AI正在重构游戏行业生产效率，三七互娱是A股AI游戏落,AI 应用 成为 下半年 主线 AI 正在 重构 游戏 行业 生产 效率 三七 互娱 A股 AI 游戏,正面,0.5
2555,1766838171,作孽啊！今年8个月跌了6个月！希望9月能上：三七二十一！,气宇不凡的烈阳4,09-01 07:19,59,0,AI_Game,三七互娱,AI游戏,作孽啊！今年8个月跌了6个月！希望9月能上：三七二十一！,作孽 今年 希望 三七二十一,负面,-1.0
2555,1766788169,国家新闻出版署今日发布2026年8月份国产网络游戏审批信息，共215款游戏获得版,山东老唐,08-31 08:52,3230,3,AI_Game,三七互娱,AI游戏,国家新闻出版署今日发布2026年8月份国产网络游戏审批信息，共215款游戏获得版,国家 新闻出版署 今日 发布 2026 月份 国产 网络游戏 审批 信息 215 游戏 获得,中性,0.0
2555,1766822336,凡人修仙传,三千点之梦,09-01 12:04,47,0,AI_Game,三七互娱,AI游戏,凡人修仙传,凡人 修仙,中性,0.0
2555,1766804282,有中青宝的了，看--8月31日电，国家新闻出版署今日发布2026年8月份国产网络,成妖妖了,08-31 10:06,2824,1,AI_Game,三七互娱,AI游戏,有中青宝的了，看--8月31日电，国家新闻出版署今日发布2026年8月份国产网络,中青宝 -- 31 日电 国家 新闻出版署 今日 发布 2026 月份 国产 网络,中性,0.0
2555,1766796311,2026年8月215款版号动态：凡人、龙之谷、甄嬛传等大量IP游戏过审,游戏客栈,08-31 09:31,709,2,AI_Game,三七互娱,AI游戏,2026年8月215款版号动态：凡人、龙之谷、甄嬛传等大量IP游戏过审,2026 215 款版 动态 凡人 龙之谷 大量 IP 游戏 过审,中性,0.0
2555,1766709326,明天怎么说？,空仓方为大师,08-31 03:43,323,4,AI_Game,三七互娱,AI游戏,明天怎么说？,,中性,0.0
2555,1766785690,这部AI版《后西游记》堪称国产影视一次极具魄力的创新尝试。画面表现力让人眼前一亮,只卫你狂野,08-31 08:41,648,2,AI_Game,三七互娱,AI游戏,这部AI版《后西游记》堪称国产影视一次极具魄力的创新尝试。画面表现力让人眼前一亮,这部 AI 西游记 堪称 国产 影视 一次 极具 魄力 创新 尝试 画面 表现力 眼前一亮,正面,1.0
2555,1766786270,8月31日，国家新闻出版署公布2026年8月份游戏审批信息。本批共有209款国产,小明说投资,08-31 08:43,2693,1,AI_Game,三七互娱,AI游戏,8月31日，国家新闻出版署公布2026年8月份游戏审批信息。本批共有209款国产,31 国家 新闻出版署 公布 2026 月份 游戏 审批 信息 本批 共有 209 国产,中性,0.0
2555,1766795105,半年融了20亿再加1亿美元，这家机器人公司把工商信息刷了个遍,断水流商业,08-31 09:25,747,0,AI_Game,三七互娱,AI游戏,半年融了20亿再加1亿美元，这家机器人公司把工商信息刷了个遍,半年 融了 20 亿再加 亿美元 这家 机器人 工商 信息,中性,0.0
2555,1766351130,今年业绩爆发涨停！！三七AI智能游戏公司赚钱跟印钞机金拉爆了,豪放不羁1038,08-31 10:07,81,1,AI_Game,三七互娱,AI游戏,今年业绩爆发涨停！！三七AI智能游戏公司赚钱跟印钞机金拉爆了,今年 业绩 爆发 涨停 三七 AI 智能 游戏 赚钱 印钞机 金拉爆,正面,1.0
2555,1766783664,开学了，小游戏要迎来爆发了,洒脱的鲁筱漪,08-31 08:31,46,0,AI_Game,三七互娱,AI游戏,开学了，小游戏要迎来爆发了,开学 小游戏 迎来 爆发,正面,1.0
2555,1766783062,今年8月共215款游戏获版号,三七互娱资讯,08-31 08:28,750,0,AI_Game,三七互娱,AI游戏,今年8月共215款游戏获版号,今年 215 游戏 获版,中性,0.0
2555,1766780766,游戏储备及AI布局稳步推进，关注新游后续表现,芯药酒合伙人,08-31 08:16,246,0,AI_Game,三七互娱,AI游戏,游戏储备及AI布局稳步推进，关注新游后续表现,游戏 储备 AI 布局 稳步 推进 关注 新游 后续 表现,正面,1.0
2555,1766780660,几个小黑子看哪好就去哪，别在这扯淡,蜂腰的庞润,08-31 08:16,40,0,AI_Game,三七互娱,AI游戏,几个小黑子看哪好就去哪，别在这扯淡,几个 小黑子 扯淡,中性,0.0
2555,1766654675,破20元的几个可能条件1.板块大幅反弹15%+2.3季度补回2季度的0.1派息，,RiTaOh,08-31 02:43,272,12,AI_Game,三七互娱,AI游戏,破20元的几个可能条件1.板块大幅反弹15%+2.3季度补回2季度的0.1派息，,20 几个 条件 板块 大幅 反弹 15% 2.3 季度 补回 季度 0.1 派息,正面,1.0
2555,1766767908,三妻，就是板块里的小老婆地位，没什么起色，性大劲大才能当大老婆。,股友11g2279o87,08-31 07:14,48,0,AI_Game,三七互娱,AI游戏,三妻，就是板块里的小老婆地位，没什么起色，性大劲大才能当大老婆。,三妻 就是 板块 小老婆 地位 没什么 起色 性大劲 才能 大老婆,中性,0.0
2555,1766759483,拉稀玩应。还幻想他能给你涨，,小白乐呵,08-31 06:37,40,0,AI_Game,三七互娱,AI游戏,拉稀玩应。还幻想他能给你涨，,拉稀 玩应 幻想,正面,1.0
2555,1766759307,太弱垃圾同板块都大涨涨停！才涨这么点跌起来比谁还厉害,股友3e2250i388,08-31 06:36,41,0,AI_Game,三七互娱,AI游戏,太弱垃圾同板块都大涨涨停！才涨这么点跌起来比谁还厉害,太弱 垃圾 板块 大涨 涨停 这么 点跌 起来 厉害,正面,0.5
2555,1766755363,抄底进行时,坚强不屈的唐云卉,08-31 06:20,40,0,AI_Game,三七互娱,AI游戏,抄底进行时,抄底 进行,正面,1.0
2555,1766750529,AI重塑游戏产业增长逻辑,全球科技局,08-31 05:59,862,0,AI_Game,三七互娱,AI游戏,AI重塑游戏产业增长逻辑,AI 重塑 游戏 产业 增长 逻辑,正面,1.0
2555,1766745501,分钱都无人要，垃圾桶,股友7368012i5V,08-31 05:41,41,0,AI_Game,三七互娱,AI游戏,分钱都无人要，垃圾桶,分钱 无人 垃圾桶,中性,0.0
2555,1766740994,境外收入占比超40%，解码三七互娱全球化突围底气,尺度商业,08-31 05:24,383,0,AI_Game,三七互娱,AI游戏,境外收入占比超40%，解码三七互娱全球化突围底气,境外 收入 比超 40% 解码 三七 互娱 全球化 突围 底气,中性,0.0
2555,1766735377,这是一个好股票。值得技术派拥有,股友Gptsyb2978,08-31 05:04,46,0,AI_Game,三七互娱,AI游戏,这是一个好股票。值得技术派拥有,这是 值得 技术 拥有,中性,0.0
2555,1766697586,暑假结束了，游戏开始走主升了。,股友ZsW1yB,08-31 03:21,85,2,AI_Game,三七互娱,AI游戏,暑假结束了，游戏开始走主升了。,暑假 结束 游戏 开始 走主升,中性,0.0
2555,1766688463,几个月前17块3买的，拿了几天就走了，这里面有一个人老是在说15块见，几个月过去,勝瑤觀潮,08-31 03:08,167,5,AI_Game,三七互娱,AI游戏,几个月前17块3买的，拿了几天就走了，这里面有一个人老是在说15块见，几个月过去,几个 17 几天 里面 15 几个 过去,中性,0.0
2555,1766706351,灵初智能3月披露完成累计20亿元天使轮及Pre-A轮融资，8月27日又宣布新一轮,正见TrueView,08-31 03:38,545,3,AI_Game,三七互娱,AI游戏,灵初智能3月披露完成累计20亿元天使轮及Pre-A轮融资，8月27日又宣布新一轮,灵初 智能 披露 完成 累计 20 亿元 天使 轮及 Pre A轮 融资 27 宣布 新一轮,正面,1.0
2555,1766682619,本周走出圆弧底，闭眼入。,大开鸭,08-31 03:03,107,3,AI_Game,三七互娱,AI游戏,本周走出圆弧底，闭眼入。,本周 走出 圆弧底 闭眼,中性,0.0
2555,1766703823,不看不知道三七互娱落后板块至少3个点，板块8月19号的大阴线今天解套，三七互娱还,抛硬币吧,08-31 03:33,72,0,AI_Game,三七互娱,AI游戏,不看不知道三七互娱落后板块至少3个点，板块8月19号的大阴线今天解套，三七互娱还,不看 知道 三七 互娱 落后 板块 至少 个点 板块 19 阴线 解套 三七 互娱,中性,0.0
2555,1766690583,暑假结束了，游戏也要结束了。,股友7370F1181k,08-31 03:10,50,1,AI_Game,三七互娱,AI游戏,暑假结束了，游戏也要结束了。,暑假 结束 游戏 结束,中性,0.0
2555,1766687444,委托标的：买卖方向：笔记：一卖就涨，农业也是,牛尾巴上的巴菲凯,08-31 03:07,85,0,AI_Game,三七互娱,AI游戏,委托标的：买卖方向：笔记：一卖就涨，农业也是,委托 标的 买卖 方向 笔记 一卖 农业,负面,-0.3333
2555,1766682913,三七还是保持了自己一贯的跟板块并且落后板块的优良品质,抛硬币吧,08-31 03:03,36,0,AI_Game,三七互娱,AI游戏,三七还是保持了自己一贯的跟板块并且落后板块的优良品质,三七 保持 自己 一贯 板块 并且 落后 板块 优良 品质,中性,0.0
2555,1766681772,游戏板块这几个股都是出货特征尤其是三七互娱！等三季报暴雷吧！15元以下还是能买到,三七老登等等呀,08-31 03:02,58,0,AI_Game,三七互娱,AI游戏,游戏板块这几个股都是出货特征尤其是三七互娱！等三季报暴雷吧！15元以下还是能买到,游戏 板块 几个 出货 特征 尤其 三七 互娱 季报 暴雷 15 以下,负面,-1.0
2555,1766677039,我去！这个集合竞价我还是不要唱多坑其他人,抛硬币吧,08-31 02:58,35,0,AI_Game,三七互娱,AI游戏,我去！这个集合竞价我还是不要唱多坑其他人,这个 集合竞价 不要 唱多坑 其他人,负面,-1.0
2555,1766565255,三七互娱预期,SanCatcher,08-31 01:36,489,9,AI_Game,三七互娱,AI游戏,三七互娱预期,三七 互娱 预期,中性,0.0
2555,1766650501,明天看看情况也该加大游戏板块投资比例了,抛硬币吧,08-31 02:40,32,0,AI_Game,三七互娱,AI游戏,明天看看情况也该加大游戏板块投资比例了,看看 情况 加大 游戏 板块 投资 比例,中性,0.0
2555,1766642638,好消息，大盘下午猛烈冲击4000，游戏板块张稳2个点,抛硬币吧,08-31 02:35,37,0,AI_Game,三七互娱,AI游戏,好消息，大盘下午猛烈冲击4000，游戏板块张稳2个点,好消息 大盘 下午 猛烈 冲击 4000 游戏 板块 张稳 个点,中性,0.0
2555,1766575287,这个股买了能养老吗？看着挺不错的,会涨的才是好股票,08-31 01:44,146,3,AI_Game,三七互娱,AI游戏,这个股买了能养老吗？看着挺不错的,这个 股买 养老 看着 挺不错,中性,0.0
2555,1766584907,上涨动力不足,QL9635BBW79305,08-31 01:52,39,0,AI_Game,三七互娱,AI游戏,上涨动力不足,上涨 动力 不足,正面,1.0
2555,1766563334,没量诱多，远弱于板块，巨跌马上,三七必跌,08-31 01:34,48,1,AI_Game,三七互娱,AI游戏,没量诱多，远弱于板块，巨跌马上,没量 诱多 远弱 板块 巨跌 马上,负面,-1.0
2555,1766564611,跟世纪华通两难兄难弟天天一起,股友W9791162q3,08-31 01:35,37,0,AI_Game,三七互娱,AI游戏,跟世纪华通两难兄难弟天天一起,世纪 华通 难兄难弟 天天 一起,中性,0.0
2555,1766564172,买三七互娱不如买板块和凯英网络是三七互娱的promax版这两句话还在验证,抛硬币吧,08-31 01:35,36,0,AI_Game,三七互娱,AI游戏,买三七互娱不如买板块和凯英网络是三七互娱的promax版这两句话还在验证,三七 互娱 不如 板块 凯英 网络 三七 互娱 promax 两句话 验证,中性,0.0
2555,1766555959,我一卖就涨?,清逸灵动的钱锦鹏,08-31 01:29,37,0,AI_Game,三七互娱,AI游戏,我一卖就涨?,一卖,中性,0.0
2555,1766554316,月之暗面的魔力,坚强不屈的唐云卉,08-31 01:27,53,0,AI_Game,三七互娱,AI游戏,月之暗面的魔力,暗面 魔力,中性,0.0
2555,1766528279,还有记得吗，明年抽三五香烟。朋友们，截个图，保留。,行云的尚珺,08-31 01:06,112,4,AI_Game,三七互娱,AI游戏,还有记得吗，明年抽三五香烟。朋友们，截个图，保留。,还有 记得 明年 三五 香烟 朋友 截个 保留,中性,0.0
2555,1766531120,AI如何帮游戏行业降本增效AI对游戏行业的价值，已从愿景变成利润表上的实数字——,五八幺,08-31 01:08,222,2,AI_Game,三七互娱,AI游戏,AI如何帮游戏行业降本增效AI对游戏行业的价值，已从愿景变成利润表上的实数字——,AI 如何 游戏 行业 降本增效 AI 游戏 行业 价值 愿景 变成 利润表 数字,正面,1.0
2555,1766517109,没想到AI制作的动画这么快搬上电视了。预计媲美归墟的电视剧或电影也快获得龙标了？,股友9UH7707383,08-31 12:58,99,1,AI_Game,三七互娱,AI游戏,没想到AI制作的动画这么快搬上电视了。预计媲美归墟的电视剧或电影也快获得龙标了？,没想到 AI 制作 动画 这么 快搬 电视 预计 媲美 归墟 电视剧 电影 获得 龙标,正面,1.0
2555,1766437170,又是只涨传媒不涨游戏的一天,小菜鸟131205,08-31 10:57,57,2,AI_Game,三七互娱,AI游戏,又是只涨传媒不涨游戏的一天,传媒 游戏 一天,正面,1.0
2555,1766501577,给天娱数科提鞋都不配,天才交易员nm,08-31 12:06,49,0,AI_Game,三七互娱,AI游戏,给天娱数科提鞋都不配,天娱 数科 提鞋 不配,中性,0.0
2555,1766492695,5日线都站不稳，且马上分红收税，应该马上巨跌，马上跑,三七必跌,08-31 11:49,51,0,AI_Game,三七互娱,AI游戏,5日线都站不稳，且马上分红收税，应该马上巨跌，马上跑,日线 站不稳 马上 分红 收税 马上 巨跌 马上,负面,-1.0
2555,1766442254,散户就是这样，大盘差的时候大资金都收缩战线了，散户那三瓜两枣资金还想对抗大趋势，,眼若的海嵘,08-31 11:01,65,1,AI_Game,三七互娱,AI游戏,散户就是这样，大盘差的时候大资金都收缩战线了，散户那三瓜两枣资金还想对抗大趋势，,散户 就是 这样 大盘 资金 收缩 战线 散户 那三瓜 两枣 资金 对抗 趋势,中性,0.0
2555,1766456072,摁住给我死死的摁住他,东方海水,08-31 11:11,41,0,AI_Game,三七互娱,AI游戏,摁住给我死死的摁住他,死死的,中性,0.0
2555,1766407081,游戏股应该涨了吧,一条道走到亮光,08-31 10:38,50,1,AI_Game,三七互娱,AI游戏,游戏股应该涨了吧,游戏,正面,1.0
2555,1766175112,明天能涨停不,R30,08-30 07:44,237,8,AI_Game,三七互娱,AI游戏,明天能涨停不,涨停,正面,1.0
2555,1766414776,服了啊，这么多游戏股怎么偏偏选中了你啊,股友6890801Ce5,08-31 10:43,36,0,AI_Game,三七互娱,AI游戏,服了啊，这么多游戏股怎么偏偏选中了你啊,这么 游戏 偏偏 选中,中性,0.0
2555,1766371682,前几天业绩公布后很多人说要从这票转巨人。几天观察下来根本就多此一举，半斤八两大哥,四千必扣钱,08-31 10:18,128,2,AI_Game,三七互娱,AI游戏,前几天业绩公布后很多人说要从这票转巨人。几天观察下来根本就多此一举，半斤八两大哥,几天 业绩 公布 很多 这票 巨人 几天 观察 下来 根本 多此一举 半斤八两 大哥,中性,0.0
2555,1766374412,市场上出了ai短剧游戏概念，龙头按道理是三七才对，那些传媒公司哪有买量经验啊,细心的木子新8,08-31 10:20,88,1,AI_Game,三七互娱,AI游戏,市场上出了ai短剧游戏概念，龙头按道理是三七才对，那些传媒公司哪有买量经验啊,市场 上出 ai 短剧 游戏 概念 龙头 道理 三七 那些 传媒 哪有 买量 经验,正面,1.0
2555,1765979384,变局下国产游戏出海：三七互娱的全球化矩阵突围2026-08-2717:03:37,a敬畏市场,08-28 08:27,930,4,AI_Game,三七互娱,AI游戏,变局下国产游戏出海：三七互娱的全球化矩阵突围2026-08-2717:03:37,变局 国产 游戏 出海 三七 互娱 全球化 矩阵 突围 2026 08 2717 03 37,负面,-1.0
2555,1766353651,今天要是上不去，明天可就够喝一壶的,东西南北中发财白脸,08-31 10:08,52,1,AI_Game,三七互娱,AI游戏,今天要是上不去，明天可就够喝一壶的,要是 一壶,中性,0.0
2555,1766216749,分红怎么降了,股友92I58136A3,08-31 08:32,70,1,AI_Game,三七互娱,AI游戏,分红怎么降了,分红,中性,0.0
2555,1766221842,游戏股向创投股转变。,yip_show,08-31 08:58,50,1,AI_Game,三七互娱,AI游戏,游戏股向创投股转变。,游戏 股向 创投 转变,中性,0.0
2555,1766355780,这个价位可以分批买入了，水下又加了五手,有毅力的城光,08-31 10:10,35,0,AI_Game,三七互娱,AI游戏,这个价位可以分批买入了，水下又加了五手,这个 价位 分批 买入 水下 五手,中性,0.0
2555,1766336532,看看30分钟K线，好像是惊天动地，实际上是震幅1毛！一潭死水,韭菜梁,08-31 10:00,40,0,AI_Game,三七互娱,AI游戏,看看30分钟K线，好像是惊天动地，实际上是震幅1毛！一潭死水,看看 30 分钟 好像 惊天动地 实际上 震幅 一潭死水,中性,0.0
2555,1766335611,股息分配确权之后看情况进,朝明夕落,08-31 10:00,32,0,AI_Game,三七互娱,AI游戏,股息分配确权之后看情况进,股息 分配 确权 之后 情况,中性,0.0
2555,1766266578,大盘有利空，和游戏股有毛关系吗？为什么机构还砸盘做空？,股友03Ev326130,08-31 09:34,62,1,AI_Game,三七互娱,AI游戏,大盘有利空，和游戏股有毛关系吗？为什么机构还砸盘做空？,大盘 利空 游戏 股有 关系 机构,负面,-1.0
2555,1766268824,是技术性调整，不要怕！,两只牛牛,08-31 09:35,38,1,AI_Game,三七互娱,AI游戏,是技术性调整，不要怕！,技术性 调整 不要,中性,0.0
2555,1766228994,xX玩意儿，你去看看人家天娱数科。,紫气东来化财海,08-31 09:17,51,0,AI_Game,三七互娱,AI游戏,xX玩意儿，你去看看人家天娱数科。,xX 玩意儿 看看 人家 天娱 数科,中性,0.0
2555,1766049443,这家安徽公司坚持每个季度分红有些年了吧，算是难得清流了，老板好象是四川人。,股友8U8r768282,08-29 08:46,135,1,AI_Game,三七互娱,AI游戏,这家安徽公司坚持每个季度分红有些年了吧，算是难得清流了，老板好象是四川人。,这家 安徽 坚持 每个 季度 分红 有些 算是 难得 清流 老板 好象 四川人,中性,0.0
2555,1766069560,听说这里有很多看空的散户,四千必扣钱,08-29 11:39,153,3,AI_Game,三七互娱,AI游戏,听说这里有很多看空的散户,听说 这里 很多 看空 散户,负面,-1.0
2555,1766186292,谁来买400亿呀,股友l9v5151821,08-30 09:51,77,1,AI_Game,三七互娱,AI游戏,谁来买400亿呀,400 亿呀,中性,0.0
2555,1766096663,守候麦田的小明周复盘 | 2026年第35周（8/24–8/28）,守候麦田的小明,08-29 08:30,1629,17,AI_Game,三七互娱,AI游戏,守候麦田的小明周复盘 | 2026年第35周（8/24–8/28）,守候 麦田 小明周 复盘 2026 35 24 28,中性,0.0
2555,1766101565,月之暗面的KIMIK3在美国三大云部署，业务抽成30%，不得不佩服三七互娱管理层,坚强不屈的唐云卉,08-29 07:40,522,5,AI_Game,三七互娱,AI游戏,月之暗面的KIMIK3在美国三大云部署，业务抽成30%，不得不佩服三七互娱管理层,暗面 KIMIK3 美国 三大云 部署 业务 抽成 30% 不得不 佩服 三七 互娱 管理层,中性,0.0
